Freq.	V(n002)
3.01124381572351e+004	(2.90266417116637e+001dB,-2.40506163229606e+000°)
3.11743509955282e+004	(2.90265242950634e+001dB,-2.48990216290537e+000°)
3.22737121091898e+004	(2.90263990581044e+001dB,-2.57772482679925e+000°)
3.34118421087990e+004	(2.90262655069457e+001dB,-2.66863447706272e+000°)
3.45901081761659e+004	(2.90261231183265e+001dB,-2.76273964984783e+000°)
3.58099257066634e+004	(2.90259713380342e+001dB,-2.86015269503869e+000°)
3.70727600094743e+004	(2.90258095783558e+001dB,-2.96098991666537e+000°)
3.83801280677981e+004	(2.90256372161986e+001dB,-3.06537171372623e+000°)
3.97336003611313e+004	(2.90254535907989e+001dB,-3.17342272943612e+000°)
4.11348027518103e+004	(2.90252580007475e+001dB,-3.28527200640272e+000°)
4.25854184380830e+004	(2.90250497011180e+001dB,-3.40105314588271e+000°)
4.40871899760552e+004	(2.90248279005261e+001dB,-3.52090447425523e+000°)
4.56419213729411e+004	(2.90245917575655e+001dB,-3.64496921585938e+000°)
4.72514802541320e+004	(2.90243403762679e+001dB,-3.77339567287358e+000°)
4.89178001066863e+004	(2.90240728024595e+001dB,-3.90633740977323e+000°)
5.06428826019364e+004	(2.90237880188866e+001dB,-4.04395344646994e+000°)
5.24288000000015e+004	(2.90234849395721e+001dB,-4.18640845801608e+000°)
5.42776976390963e+004	(2.90231624043231e+001dB,-4.33387298163056e+000°)
5.61917965126244e+004	(2.90228191725264e+001dB,-4.48652362831792e+000°)
5.81733959371523e+004	(2.90224539161528e+001dB,-4.64454330522138e+000°)
6.02248763144703e+004	(2.90220652119160e+001dB,-4.80812144555370e+000°)
6.23487019910564e+004	(2.90216515338302e+001dB,-4.97745424128273e+000°)
6.45474242183798e+004	(2.90212112436606e+001dB,-5.15274488902659e+000°)
6.68236842175980e+004	(2.90207425818207e+001dB,-5.33420384110173e+000°)
6.91802163523319e+004	(2.90202436566211e+001dB,-5.52204906610382e+000°)
7.16198514133269e+004	(2.90197124336914e+001dB,-5.71650631450027e+000°)
7.41455200189487e+004	(2.90191467236938e+001dB,-5.91780939733346e+000°)
7.67602561355962e+004	(2.90185441697374e+001dB,-6.12620047094572e+000°)
7.94672007222627e+004	(2.90179022338093e+001dB,-6.34193033032062e+000°)
8.22696055036207e+004	(2.90172181818741e+001dB,-6.56525871604627e+000°)
8.51708368761661e+004	(2.90164890688292e+001dB,-6.79645462440912e+000°)
8.81743799521105e+004	(2.90157117214980e+001dB,-7.03579663519791e+000°)
9.12838427458823e+004	(2.90148827213337e+001dB,-7.28357324424497e+000°)
9.45029605082641e+004	(2.90139983851230e+001dB,-7.54008321304948e+000°)
9.78356002133728e+004	(2.90130547455165e+001dB,-7.80563592358696e+000°)
1.01285765203873e+005	(2.90120475289350e+001dB,-8.08055175343073e+000°)
1.04857600000003e+005	(2.90109721328597e+001dB,-8.36516245913250e+000°)
1.08555395278193e+005	(2.90098236015570e+001dB,-8.65981157248451e+000°)
1.12383593025249e+005	(2.90085965992922e+001dB,-8.96485481700663e+000°)
1.16346791874305e+005	(2.90072853828801e+001dB,-9.28066052991049e+000°)
1.20449752628941e+005	(2.90058837702119e+001dB,-9.60761011642539e+000°)
1.24697403982113e+005	(2.90043851093048e+001dB,-9.94609849578539e+000°)
1.29094848436760e+005	(2.90027822420269e+001dB,-1.02965345893860e+001°)
1.33647368435196e+005	(2.90010674667758e+001dB,-1.06593418117028e+001°)
1.38360432704664e+005	(2.89992324978090e+001dB,-1.10349585828539e+001°)
1.43239702826654e+005	(2.89972684211813e+001dB,-1.14238388611253e+001°)
1.48291040037898e+005	(2.89951656473008e+001dB,-1.18264526927956e+001°)
1.53520512271193e+005	(2.89929138591342e+001dB,-1.22432867866747e+001°)
1.58934401444526e+005	(2.89905019567281e+001dB,-1.26748451023434e+001°)
1.64539211007242e+005	(2.89879179969222e+001dB,-1.31216494621387e+001°)
1.70341673752332e+005	(2.89851491278828e+001dB,-1.35842401834044e+001°)
1.76348759904221e+005	(2.89821815174182e+001dB,-1.40631767399655e+001°)
1.82567685491765e+005	(2.89790002769598e+001dB,-1.45590384263232e+001°)
1.89005921016529e+005	(2.89755893767399e+001dB,-1.50724250667244e+001°)
1.95671200426746e+005	(2.89719315554478e+001dB,-1.56039577271165e+001°)
2.02571530407746e+005	(2.89680082213296e+001dB,-1.61542794538694e+001°)
2.09715200000007e+005	(2.89637993442376e+001dB,-1.67240560398252e+001°)
2.17110790556386e+005	(2.89592833387450e+001dB,-1.73139768027936e+001°)
2.24767186050498e+005	(2.89544369374298e+001dB,-1.79247553784823e+001°)
2.32693583748610e+005	(2.89492350513953e+001dB,-1.85571305449566e+001°)
2.40899505257882e+005	(2.89436506202462e+001dB,-1.92118670472843e+001°)
2.49394807964226e+005	(2.89376544471544e+001dB,-1.98897564472321e+001°)
2.58189696873520e+005	(2.89312150201144e+001dB,-2.05916179745210e+001°)
2.67294736870393e+005	(2.89242983177082e+001dB,-2.13182993794048e+001°)
2.76720865409328e+005	(2.89168675958718e+001dB,-2.20706778029589e+001°)
2.86479405653308e+005	(2.89088831577275e+001dB,-2.28496606196049e+001°)
2.96582080075796e+005	(2.89003021006193e+001dB,-2.36561862917841e+001°)
3.07041024542386e+005	(2.88910780435391e+001dB,-2.44912251735718e+001°)
3.17868802889052e+005	(2.88811608275320e+001dB,-2.53557803127334e+001°)
3.29078422014484e+005	(2.88704961928637e+001dB,-2.62508881772199e+001°)
3.40683347504665e+005	(2.88590254249567e+001dB,-2.71776193541536e+001°)
3.52697519808443e+005	(2.88466849726592e+001dB,-2.81370791453570e+001°)
3.65135370983530e+005	(2.88334060333130e+001dB,-2.91304080711488e+001°)
3.78011842033058e+005	(2.88191141028441e+001dB,-3.01587822603894e+001°)
3.91342400853492e+005	(2.88037284899578e+001dB,-3.12234136789200e+001°)
4.05143060815493e+005	(2.87871617912364e+001dB,-3.23255501867472e+001°)
4.19430400000014e+005	(2.87693193277075e+001dB,-3.34664753502621e+001°)
4.34221581112773e+005	(2.87500985387610e+001dB,-3.46475080101046e+001°)
4.49534372100997e+005	(2.87293883320248e+001dB,-3.58700015470245e+001°)
4.65387167497220e+005	(2.87070683945488e+001dB,-3.71353427383700e+001°)
4.81799010515764e+005	(2.86830084593065e+001dB,-3.84449502121993e+001°)
4.98789615928454e+005	(2.86570675324001e+001dB,-3.98002723859580e+001°)
5.16379393747041e+005	(2.86290930801397e+001dB,-4.12027848557940e+001°)
5.34589473740787e+005	(2.85989201872988e+001dB,-4.26539870814203e+001°)
5.53441730818658e+005	(2.85663706874934e+001dB,-4.41553983407691e+001°)
5.72958811306618e+005	(2.85312522753686e+001dB,-4.57085528456289e+001°)
5.93164160151592e+005	(2.84933576152777e+001dB,-4.73149938960867e+001°)
6.14082049084772e+005	(2.84524634610844e+001dB,-4.89762669837847e+001°)
6.35737605778104e+005	(2.84083298023350e+001dB,-5.06939117718031e+001°)
6.58156844028969e+005	(2.83606990691757e+001dB,-5.24694527889038e+001°)
6.81366695009332e+005	(2.83092954106935e+001dB,-5.43043888639987e+001°)
7.05395039616887e+005	(2.82538240990432e+001dB,-5.62001810820118e+001°)
7.30270741967062e+005	(2.81939710762842e+001dB,-5.81582394006295e+001°)
7.56023684066116e+005	(2.81294027065830e+001dB,-6.01799077688590e+001°)
7.82684801706986e+005	(2.80597657751484e+001dB,-6.22664478555894e+001°)
8.10286121630986e+005	(2.79846877816092e+001dB,-6.44190215273409e+001°)
8.38860800000028e+005	(2.79037775997473e+001dB,-6.66386721320582e+001°)
8.68443162225546e+005	(2.78166265461214e+001dB,-6.89263049518029e+001°)
8.99068744201995e+005	(2.77228099241968e+001dB,-7.12826671038406e+001°)
9.30774334994442e+005	(2.76218890946282e+001dB,-7.37083273569940e+001°)
9.63598021031530e+005	(2.75134141208730e+001dB,-7.62036564052458e+001°)
9.97579231856909e+005	(2.73969270156316e+001dB,-7.87688082995445e+001°)
1.00000000000000e+006	(2.73884690200594e+001dB,-7.89508094126829e+001°)
Step Information: Rl=1G  (Run: 2/2)
1.00000000000000e-001	(5.12372347024620e+000dB,1.41925838521939e+002°)
1.03526492384138e-001	(5.67878637131112e+000dB,1.41237658272632e+002°)
1.07177346253629e-001	(6.23162871606971e+000dB,1.40510122964149e+002°)
1.10956947206785e-001	(6.78205969329132e+000dB,1.39742957259862e+002°)
1.14869835499704e-001	(7.32988243803610e+000dB,1.38935903671138e+002°)
1.18920711500272e-001	(7.87489382441650e+000dB,1.38088726419479e+002°)
1.23114441334492e-001	(8.41688430074652e+000dB,1.37201215596449e+002°)
1.27456062731926e-001	(8.95563777281112e+000dB,1.36273191610928e+002°)
1.31950791077289e-001	(9.49093154124632e+000dB,1.35304509909003e+002°)
1.36604025675440e-001	(1.00225362992176e+001dB,1.34295065947074e+002°)
1.41421356237310e-001	(1.05502161967159e+001dB,1.33244800393289e+002°)
1.46408569594563e-001	(1.10737289778106e+001dB,1.32153704526656e+002°)
1.51571656651040e-001	(1.15928261971290e+001dB,1.31021825796547e+002°)
1.56916819579350e-001	(1.21072535215978e+001dB,1.29849273498703e+002°)
1.62450479271247e-001	(1.26167511231168e+001dB,1.28636224516545e+002°)
1.68179283050743e-001	(1.31210541672825e+001dB,1.27382929069245e+002°)
1.74110112659225e-001	(1.36198934025305e+001dB,1.26089716400847e+002°)
1.80250092522166e-001	(1.41129958531252e+001dB,1.24757000337410e+002°)
1.86606598307362e-001	(1.46000856182539e+001dB,1.23385284632577e+002°)
1.93187265784969e-001	(1.50808847781072e+001dB,1.21975168015932e+002°)
2.00000000000000e-001	(1.55551144062237e+001dB,1.20527348853555e+002°)
2.07052984768276e-001	(1.60224956855864e+001dB,1.19042629326451e+002°)
2.14354692507259e-001	(1.64827511239795e+001dB,1.17521919030390e+002°)
2.21913894413569e-001	(1.69356058619832e+001dB,1.15966237900527e+002°)
2.29739670999407e-001	(1.73807890647654e+001dB,1.14376718365996e+002°)
2.37841423000545e-001	(1.78180353865295e+001dB,1.12754606644047e+002°)
2.46228882668984e-001	(1.82470864942171e+001dB,1.11101263090021e+002°)
2.54912125463853e-001	(1.86676926348515e+001dB,1.09418161529023e+002°)
2.63901582154579e-001	(1.90796142288682e+001dB,1.07706887507211e+002°)
2.73208051350880e-001	(1.94826234699597e+001dB,1.05969135415284e+002°)
2.82842712474620e-001	(1.98765059104487e+001dB,1.04206704453844e+002°)
2.92817139189126e-001	(2.02610620100797e+001dB,1.02421493429318e+002°)
3.03143313302080e-001	(2.06361086254314e+001dB,1.00615494389978e+002°)
3.13833639158701e-001	(2.10014804169831e+001dB,9.87907851333402e+001°)
3.24900958542495e-001	(2.13570311512227e+001dB,9.69495206387735e+001°)
3.36358566101487e-001	(2.17026348761253e+001dB,9.50939235013704e+001°)
3.48220225318451e-001	(2.20381869498209e+001dB,9.32262734647056e+001°)
3.60500185044333e-001	(2.23636049043277e+001dB,9.13488961700732e+001°)
3.73213196614724e-001	(2.26788291287764e+001dB,8.94641512576921e+001°)
3.86374531569939e-001	(2.29838233595666e+001dB,8.75744199703557e+001°)
4.00000000000001e-001	(2.32785749682639e+001dB,8.56820924217721e+001°)
4.14105969536552e-001	(2.35630950416979e+001dB,8.37895546997819e+001°)
4.28709385014519e-001	(2.38374182525335e+001dB,8.18991759785717e+001°)
4.43827788827140e-001	(2.41016025224504e+001dB,8.00132958137420e+001°)
4.59479341998816e-001	(2.43557284838661e+001dB,7.81342117896226e+001°)
4.75682846001090e-001	(2.45998987497508e+001dB,7.62641676798165e+001°)
4.92457765337968e-001	(2.48342370044178e+001dB,7.44053422697395e+001°)
5.09824250927707e-001	(2.50588869311183e+001dB,7.25598389745541e+001°)
5.27803164309160e-001	(2.52740109947693e+001dB,7.07296763677164e+001°)
5.46416102701760e-001	(2.54797891001131e+001dB,6.89167797151550e+001°)
5.65685424949240e-001	(2.56764171470354e+001dB,6.71229735884695e+001°)
5.85634278378253e-001	(2.58641055056184e+001dB,6.53499756081997e+001°)
6.06286626604162e-001	(2.60430774337999e+001dB,6.35993913458553e+001°)
6.27667278317403e-001	(2.62135674602538e+001dB,6.18727103916981e+001°)
6.49801917084991e-001	(2.63758197543655e+001dB,6.01713035747318e+001°)
6.72717132202974e-001	(2.65300865039887e+001dB,5.84964213025705e+001°)
6.96440450636902e-001	(2.66766263201096e+001dB,5.68491929721692e+001°)
7.21000370088667e-001	(2.68157026856929e+001dB,5.52306273880922e+001°)
7.46426393229449e-001	(2.69475824639035e+001dB,5.36416141133046e+001°)
7.72749063139880e-001	(2.70725344786836e+001dB,5.20829256684184e+001°)
8.00000000000004e-001	(2.71908281783833e+001dB,5.05552204888683e+001°)
8.28211939073106e-001	(2.73027323908473e+001dB,4.90590465457369e+001°)
8.57418770029038e-001	(2.74085141761534e+001dB,4.75948455342247e+001°)
8.87655577654280e-001	(2.75084377810747e+001dB,4.61629575345439e+001°)
9.18958683997632e-001	(2.76027636973835e+001dB,4.47636260523631e+001°)
9.51365692002181e-001	(2.76917478243472e+001dB,4.33970033499541e+001°)
9.84915530675938e-001	(2.77756407341822e+001dB,4.20631559844871e+001°)
1.01964850185541e+000	(2.78546870378969e+001dB,4.07620704761121e+001°)
1.05560632861832e+000	(2.79291248478038e+001dB,3.94936590354050e+001°)
1.09283220540352e+000	(2.79991853320685e+001dB,3.82577652870750e+001°)
1.13137084989848e+000	(2.80650923559522e+001dB,3.70541699343344e+001°)
1.17126855675651e+000	(2.81270622038795e+001dB,3.58825963158540e+001°)
1.21257325320832e+000	(2.81853033761177e+001dB,3.47427158145328e+001°)
1.25533455663481e+000	(2.82400164536645e+001dB,3.36341530843267e+001°)
1.29960383416998e+000	(2.82913940248870e+001dB,3.25564910679692e+001°)
1.34543426440595e+000	(2.83396206675159e+001dB,3.15092757844820e+001°)
1.39288090127381e+000	(2.83848729797561e+001dB,3.04920208709375e+001°)
1.44200074017734e+000	(2.84273196545035e+001dB,2.95042118680165e+001°)
1.49285278645890e+000	(2.84671215909658e+001dB,2.85453102430200e+001°)
1.54549812627976e+000	(2.85044320383014e+001dB,2.76147571482305e+001°)
1.60000000000001e+000	(2.85393967662771e+001dB,2.67119769154496e+001°)
1.65642387814621e+000	(2.85721542583176e+001dB,2.58363802905347e+001°)
1.71483754005808e+000	(2.86028359227199e+001dB,2.49873674139492e+001°)
1.77531115530856e+000	(2.86315663181935e+001dB,2.41643305552236e+001°)
1.83791736799527e+000	(2.86584633902732e+001dB,2.33666566106818e+001°)
1.90273138400437e+000	(2.86836387155233e+001dB,2.25937293748485e+001°)
1.96983106135188e+000	(2.87071977508042e+001dB,2.18449315968259e+001°)
2.03929700371083e+000	(2.87292400852063e+001dB,2.11196468333452e+001°)
2.11121265723664e+000	(2.87498596925713e+001dB,2.04172611105631e+001°)
2.18566441080705e+000	(2.87691451828035e+001dB,1.97371644067327e+001°)
2.26274169979697e+000	(2.87871800504436e+001dB,1.90787519678142e+001°)
2.34253711351302e+000	(2.88040429192178e+001dB,1.84414254678910e+001°)
2.42514650641665e+000	(2.88198077814880e+001dB,1.78245940259235e+001°)
2.51066911326962e+000	(2.88345442317348e+001dB,1.72276750900565e+001°)
2.59920766833997e+000	(2.88483176933650e+001dB,1.66500952001244e+001°)
2.69086852881191e+000	(2.88611896383068e+001dB,1.60912906385794e+001°)
2.78576180254762e+000	(2.88732177989885e+001dB,1.55507079795576e+001°)
2.88400148035468e+000	(2.88844563723724e+001dB,1.50278045451293e+001°)
2.98570557291781e+000	(2.88949562159183e+001dB,1.45220487774119e+001°)
3.09099625255953e+000	(2.89047650353297e+001dB,1.40329205344433e+001°)
3.20000000000002e+000	(2.89139275640747e+001dB,1.35599113173841e+001°)
3.31284775629243e+000	(2.89224857347278e+001dB,1.31025244359110e+001°)
3.42967508011616e+000	(2.89304788422220e+001dB,1.26602751182954e+001°)
3.55062231061713e+000	(2.89379436991506e+001dB,1.22326905720049e+001°)
3.67583473599054e+000	(2.89449147832985e+001dB,1.18193100003559e+001°)
3.80546276800874e+000	(2.89514243776032e+001dB,1.14196845801793e+001°)
3.93966212270376e+000	(2.89575027027772e+001dB,1.10333774050856e+001°)
4.07859400742167e+000	(2.89631780428312e+001dB,1.06599633985504e+001°)
4.22242531447330e+000	(2.89684768637652e+001dB,1.02990292005762e+001°)
4.37132882161410e+000	(2.89734239256798e+001dB,9.95017303144576e+000°)
4.52548339959394e+000	(2.89780423885924e+001dB,9.61300453568783e+000°)
4.68507422702604e+000	(2.89823539122223e+001dB,9.28714460911764e+000°)
4.85029301283332e+000	(2.89863787500208e+001dB,8.97222521151484e+000°)
5.02133822653925e+000	(2.89901358377160e+001dB,8.66788916724061e+000°)
5.19841533667995e+000	(2.89936428766412e+001dB,8.37378995594455e+000°)
5.38173705762382e+000	(2.89969164121002e+001dB,8.08959149513572e+000°)
5.57152360509524e+000	(2.89999719070359e+001dB,7.81496791637525e+000°)
5.76800296070936e+000	(2.90028238112337e+001dB,7.54960333653007e+000°)
5.97141114583562e+000	(2.90054856263134e+001dB,7.29319162546357e+000°)
6.18199250511907e+000	(2.90079699667279e+001dB,7.04543617131182e+000°)
6.40000000000006e+000	(2.90102886169986e+001dB,6.80604964440426e+000°)
6.62569551258488e+000	(2.90124525853911e+001dB,6.57475376076817e+000°)
6.85935016023234e+000	(2.90144721542430e+001dB,6.35127904599657e+000°)
7.10124462123427e+000	(2.90163569271311e+001dB,6.13536460023834e+000°)
7.35166947198109e+000	(2.90181158730656e+001dB,5.92675786488511e+000°)
7.61092553601749e+000	(2.90197573678840e+001dB,5.72521439152553e+000°)
7.87932424540754e+000	(2.90212892330183e+001dB,5.53049761361921e+000°)
8.15718801484335e+000	(2.90227187717872e+001dB,5.34237862130499e+000°)
8.44485062894660e+000	(2.90240528033505e+001dB,5.16063593965333e+000°)
8.74265764322822e+000	(2.90252976945188e+001dB,4.98505531067979e+000°)
9.05096679918790e+000	(2.90264593894774e+001dB,4.81542947934006e+000°)
9.37014845405209e+000	(2.90275434376093e+001dB,4.65155798371278e+000°)
9.70058602566664e+000	(2.90285550195142e+001dB,4.49324694950931e+000°)
1.00426764530785e+001	(2.90294989713386e+001dB,4.34030888906246e+000°)
1.03968306733599e+001	(2.90303798075219e+001dB,4.19256250485622e+000°)
1.07634741152477e+001	(2.90312017420644e+001dB,4.04983249768748e+000°)
1.11430472101905e+001	(2.90319687084029e+001dB,3.91194937949401e+000°)
1.15360059214187e+001	(2.90326843779884e+001dB,3.77874929086176e+000°)
1.19428222916713e+001	(2.90333521776472e+001dB,3.65007382323634e+000°)
1.23639850102382e+001	(2.90339753058016e+001dB,3.52576984580886e+000°)
1.28000000000001e+001	(2.90345567476313e+001dB,3.40568933705335e+000°)
1.32513910251698e+001	(2.90350992892138e+001dB,3.28968922089279e+000°)
1.37187003204647e+001	(2.90356055307775e+001dB,3.17763120742128e+000°)
1.42024892424686e+001	(2.90360778990396e+001dB,3.06938163814597e+000°)
1.47033389439622e+001	(2.90365186587474e+001dB,2.96481133567590e+000°)
1.52218510720350e+001	(2.90369299234575e+001dB,2.86379545778511e+000°)
1.57586484908151e+001	(2.90373136655975e+001dB,2.76621335577299e+000°)
1.63143760296867e+001	(2.90376717258617e+001dB,2.67194843704637e+000°)
1.68897012578932e+001	(2.90380058219998e+001dB,2.58088803183596e+000°)
1.74853152864565e+001	(2.90383175569933e+001dB,2.49292326395334e+000°)
1.81019335983758e+001	(2.90386084267063e+001dB,2.40794892551059e+000°)
1.87402969081042e+001	(2.90388798270442e+001dB,2.32586335550002e+000°)
1.94011720513333e+001	(2.90391330606087e+001dB,2.24656832214711e+000°)
2.00853529061570e+001	(2.90393693429252e+001dB,2.16996890894507e+000°)
2.07936613467199e+001	(2.90395898082564e+001dB,2.09597340426771e+000°)
2.15269482304953e+001	(2.90397955150278e+001dB,2.02449319448350e+000°)
2.22860944203810e+001	(2.90399874508709e+001dB,1.95544266045927e+000°)
2.30720118428375e+001	(2.90401665373925e+001dB,1.88873907737630e+000°)
2.38856445833426e+001	(2.90403336345437e+001dB,1.82430251775430e+000°)
2.47279700204763e+001	(2.90404895447626e+001dB,1.76205575760674e+000°)
2.56000000000003e+001	(2.90406350168050e+001dB,1.70192418562440e+000°)
2.65027820503396e+001	(2.90407707493385e+001dB,1.64383571530630e+000°)
2.74374006409294e+001	(2.90408973942927e+001dB,1.58772069995235e+000°)
2.84049784849372e+001	(2.90410155599650e+001dB,1.53351185042905e+000°)
2.94066778879245e+001	(2.90411258139564e+001dB,1.48114415562516e+000°)
3.04437021440700e+001	(2.90412286858937e+001dB,1.43055480551629e+000°)
3.15172969816302e+001	(2.90413246699530e+001dB,1.38168311676511e+000°)
3.26287520593735e+001	(2.90414142272533e+001dB,1.33447046076528e+000°)
3.37794025157865e+001	(2.90414977880288e+001dB,1.28886019406321e+000°)
3.49706305729130e+001	(2.90415757537467e+001dB,1.24479759108390e+000°)
3.62038671967517e+001	(2.90416484989906e+001dB,1.20222977907985e+000°)
3.74805938162085e+001	(2.90417163732635e+001dB,1.16110567524227e+000°)
3.88023441026667e+001	(2.90417797026838e+001dB,1.12137592589671e+000°)
4.01707058123142e+001	(2.90418387915599e+001dB,1.08299284772379e+000°)
4.15873226934398e+001	(2.90418939237730e+001dB,1.04591037093566e+000°)
4.30538964609907e+001	(2.90419453642692e+001dB,1.01008398434351e+000°)
4.45721888407621e+001	(2.90419933602097e+001dB,9.75470682260046e-001°)
4.61440236856751e+001	(2.90420381422439e+001dB,9.42028913172978e-001°)
4.77712891666852e+001	(2.90420799255392e+001dB,9.09718530131081e-001°)
4.94559400409527e+001	(2.90421189109010e+001dB,8.78500742787819e-001°)
5.12000000000007e+001	(2.90421552856666e+001dB,8.48338071050965e-001°)
5.30055641006792e+001	(2.90421892246272e+001dB,8.19194300277959e-001°)
5.48748012818590e+001	(2.90422208908956e+001dB,7.91034437971579e-001°)
5.68099569698744e+001	(2.90422504366348e+001dB,7.63824671925399e-001°)
5.88133557758490e+001	(2.90422780038374e+001dB,7.37532329766019e-001°)
6.08874042881402e+001	(2.90423037249910e+001dB,7.12125839851556e-001°)
6.30345939632606e+001	(2.90423277236950e+001dB,6.87574693477955e-001°)
6.52575041187471e+001	(2.90423501152912e+001dB,6.63849408346597e-001°)
6.75588050315731e+001	(2.90423710073867e+001dB,6.40921493256728e-001°)
6.99412611458260e+001	(2.90423905003959e+001dB,6.18763413974151e-001°)
7.24077343935035e+001	(2.90424086879923e+001dB,5.97348560245003e-001°)
7.49611876324171e+001	(2.90424256575858e+001dB,5.76651213904538e-001°)
7.76046882053335e+001	(2.90424414907367e+001dB,5.56646518056324e-001°)
8.03414116246284e+001	(2.90424562635436e+001dB,5.37310447273854e-001°)
8.31746453868797e+001	(2.90424700469910e+001dB,5.18619778798705e-001°)
8.61077929219816e+001	(2.90424829073374e+001dB,5.00552064694070e-001°)
8.91443776815244e+001	(2.90424949063824e+001dB,4.83085604926545e-001°)
9.22880473713504e+001	(2.90425061018025e+001dB,4.66199421339812e-001°)
9.55425783333705e+001	(2.90425165474079e+001dB,4.49873232492565e-001°)
9.89118800819056e+001	(2.90425262933947e+001dB,4.34087429329563e-001°)
1.02400000000002e+002	(2.90425353866012e+001dB,4.18823051656150e-001°)
1.06011128201359e+002	(2.90425438707346e+001dB,4.04061765390297e-001°)
1.09749602563718e+002	(2.90425517865775e+001dB,3.89785840562819e-001°)
1.13619913939749e+002	(2.90425591721687e+001dB,3.75978130042842e-001°)
1.17626711551698e+002	(2.90425660630101e+001dB,3.62622048958542e-001°)
1.21774808576280e+002	(2.90425724922142e+001dB,3.49701554793695e-001°)
1.26069187926521e+002	(2.90425784906828e+001dB,3.37201128132365e-001°)
1.30515008237494e+002	(2.90425840872568e+001dB,3.25105754031121e-001°)
1.35117610063146e+002	(2.90425893088178e+001dB,3.13400903995515e-001°)
1.39882522291652e+002	(2.90425941804726e+001dB,3.02072518539921e-001°)
1.44815468787007e+002	(2.90425987256426e+001dB,2.91106990308883e-001°)
1.49922375264834e+002	(2.90426029661607e+001dB,2.80491147741252e-001°)
1.55209376410667e+002	(2.90426069224201e+001dB,2.70212239256769e-001°)
1.60682823249257e+002	(2.90426106134257e+001dB,2.60257917945423e-001°)
1.66349290773760e+002	(2.90426140569202e+001dB,2.50616226743719e-001°)
1.72215585843964e+002	(2.90426172694550e+001dB,2.41275584076759e-001°)
1.78288755363049e+002	(2.90426202664743e+001dB,2.32224769952439e-001°)
1.84576094742701e+002	(2.90426230623715e+001dB,2.23452912487505e-001°)
1.91085156666741e+002	(2.90426256706087e+001dB,2.14949474853810e-001°)
1.97823760163812e+002	(2.90426281036903e+001dB,2.06704242623602e-001°)
2.04800000000003e+002	(2.90426303733354e+001dB,1.98707311504596e-001°)
2.12022256402718e+002	(2.90426324904479e+001dB,1.90949075445110e-001°)
2.19499205127437e+002	(2.90426344652019e+001dB,1.83420215097296e-001°)
2.27239827879498e+002	(2.90426363070740e+001dB,1.76111686626054e-001°)
2.35253423103397e+002	(2.90426380249346e+001dB,1.69014710847563e-001°)
2.43549617152561e+002	(2.90426396269681e+001dB,1.62120762683594e-001°)
2.52138375853043e+002	(2.90426411210145e+001dB,1.55421560926885e-001°)
2.61030016474989e+002	(2.90426425141737e+001dB,1.48909058290350e-001°)
2.70235220126293e+002	(2.90426438131496e+001dB,1.42575431744161e-001°)
2.79765044583305e+002	(2.90426450241872e+001dB,1.36413073120511e-001°)
2.89630937574015e+002	(2.90426461531083e+001dB,1.30414579973782e-001°)
2.99844750529669e+002	(2.90426472053346e+001dB,1.24572746690578e-001°)
3.10418752821335e+002	(2.90426481859193e+001dB,1.18880555834817e-001°)
3.21365646498515e+002	(2.90426490995911e+001dB,1.13331169718709e-001°)
3.32698581547520e+002	(2.90426499507196e+001dB,1.07917922189925e-001°)
3.44431171687928e+002	(2.90426507434126e+001dB,1.02634310624543e-001°)
3.56577510726099e+002	(2.90426514814643e+001dB,9.74739881160391e-002°)
3.69152189485403e+002	(2.90426521684310e+001dB,9.24307558527864e-002°)
3.82170313333483e+002	(2.90426528076141e+001dB,8.74985556700979e-002°)
3.95647520327624e+002	(2.90426534020753e+001dB,8.26714627745497e-002°)
4.09600000000007e+002	(2.90426539546658e+001dB,7.79436786278390e-002°)
4.24044512805436e+002	(2.90426544680735e+001dB,7.33095239807293e-002°)
4.38998410254874e+002	(2.90426549447478e+001dB,6.87634320500147e-002°)
4.54479655758998e+002	(2.90426553869762e+001dB,6.42999418328596e-002°)
4.70506846206794e+002	(2.90426557968741e+001dB,5.99136915461547e-002°)
4.87099234305124e+002	(2.90426561764266e+001dB,5.55994121879698e-002°)
5.04276751706087e+002	(2.90426565274397e+001dB,5.13519212028975e-002°)
5.22060032949979e+002	(2.90426568515736e+001dB,4.71661162617157e-002°)
5.40470440252588e+002	(2.90426571504481e+001dB,4.30369691326732e-002°)
5.59530089166611e+002	(2.90426574254545e+001dB,3.89595196346782e-002°)
5.79261875148031e+002	(2.90426576779261e+001dB,3.49288696861267e-002°)
5.99689501059339e+002	(2.90426579090605e+001dB,3.09401774154800e-002°)
6.20837505642671e+002	(2.90426581199446e+001dB,2.69886513463102e-002°)
6.42731292997030e+002	(2.90426583116326e+001dB,2.30695446469550e-002°)
6.65397163095041e+002	(2.90426584849689e+001dB,1.91781494159677e-002°)
6.88862343375856e+002	(2.90426586408545e+001dB,1.53097910403278e-002°)
7.13155021452198e+002	(2.90426587800199e+001dB,1.14598225706668e-002°)
7.38304378970806e+002	(2.90426589031137e+001dB,7.62361913964322e-003°)
7.64340626666967e+002	(2.90426590106923e+001dB,3.79657240846548e-003°)
7.91295040655249e+002	(2.90426591032968e+001dB,-2.59149693888492e-005°)
8.19200000000016e+002	(2.90426591813200e+001dB,-3.84843486755653e-003°)
