Freq.	V(n002)
3.11743509955282e+004	(2.90265242950634e+001dB,-2.48990216290537e+000°)
3.22737121091898e+004	(2.90263990581044e+001dB,-2.57772482679925e+000°)
3.34118421087990e+004	(2.90262655069457e+001dB,-2.66863447706272e+000°)
3.45901081761659e+004	(2.90261231183265e+001dB,-2.76273964984783e+000°)
3.58099257066634e+004	(2.90259713380342e+001dB,-2.86015269503869e+000°)
3.70727600094743e+004	(2.90258095783558e+001dB,-2.96098991666537e+000°)
3.83801280677981e+004	(2.90256372161986e+001dB,-3.06537171372623e+000°)
3.97336003611313e+004	(2.90254535907989e+001dB,-3.17342272943612e+000°)
4.11348027518103e+004	(2.90252580007475e+001dB,-3.28527200640272e+000°)
4.25854184380830e+004	(2.90250497011180e+001dB,-3.40105314588271e+000°)
4.40871899760552e+004	(2.90248279005261e+001dB,-3.52090447425523e+000°)
4.56419213729411e+004	(2.90245917575655e+001dB,-3.64496921585938e+000°)
4.72514802541320e+004	(2.90243403762679e+001dB,-3.77339567287358e+000°)
4.89178001066863e+004	(2.90240728024595e+001dB,-3.90633740977323e+000°)
5.06428826019364e+004	(2.90237880188866e+001dB,-4.04395344646994e+000°)
5.24288000000015e+004	(2.90234849395721e+001dB,-4.18640845801608e+000°)
5.42776976390963e+004	(2.90231624043231e+001dB,-4.33387298163056e+000°)
5.61917965126244e+004	(2.90228191725264e+001dB,-4.48652362831792e+000°)
5.81733959371523e+004	(2.90224539161528e+001dB,-4.64454330522138e+000°)
6.02248763144703e+004	(2.90220652119160e+001dB,-4.80812144555370e+000°)
6.23487019910564e+004	(2.90216515338302e+001dB,-4.97745424128273e+000°)
6.45474242183798e+004	(2.90212112436606e+001dB,-5.15274488902659e+000°)
6.68236842175980e+004	(2.90207425818207e+001dB,-5.33420384110173e+000°)
6.91802163523319e+004	(2.90202436566211e+001dB,-5.52204906610382e+000°)
7.16198514133269e+004	(2.90197124336914e+001dB,-5.71650631450027e+000°)
7.41455200189487e+004	(2.90191467236938e+001dB,-5.91780939733346e+000°)
7.67602561355962e+004	(2.90185441697374e+001dB,-6.12620047094572e+000°)
7.94672007222627e+004	(2.90179022338093e+001dB,-6.34193033032062e+000°)
8.22696055036207e+004	(2.90172181818741e+001dB,-6.56525871604627e+000°)
8.51708368761661e+004	(2.90164890688292e+001dB,-6.79645462440912e+000°)
8.81743799521105e+004	(2.90157117214980e+001dB,-7.03579663519791e+000°)
9.12838427458823e+004	(2.90148827213337e+001dB,-7.28357324424497e+000°)
9.45029605082641e+004	(2.90139983851230e+001dB,-7.54008321304948e+000°)
9.78356002133728e+004	(2.90130547455165e+001dB,-7.80563592358696e+000°)
1.01285765203873e+005	(2.90120475289350e+001dB,-8.08055175343073e+000°)
1.04857600000003e+005	(2.90109721328597e+001dB,-8.36516245913250e+000°)
1.08555395278193e+005	(2.90098236015570e+001dB,-8.65981157248451e+000°)
1.12383593025249e+005	(2.90085965992922e+001dB,-8.96485481700663e+000°)
1.16346791874305e+005	(2.90072853828801e+001dB,-9.28066052991049e+000°)
1.20449752628941e+005	(2.90058837702119e+001dB,-9.60761011642539e+000°)
1.24697403982113e+005	(2.90043851093048e+001dB,-9.94609849578539e+000°)
1.29094848436760e+005	(2.90027822420269e+001dB,-1.02965345893860e+001°)
1.33647368435196e+005	(2.90010674667758e+001dB,-1.06593418117028e+001°)
1.38360432704664e+005	(2.89992324978090e+001dB,-1.10349585828539e+001°)
1.43239702826654e+005	(2.89972684211813e+001dB,-1.14238388611253e+001°)
1.48291040037898e+005	(2.89951656473008e+001dB,-1.18264526927956e+001°)
1.53520512271193e+005	(2.89929138591342e+001dB,-1.22432867866747e+001°)
1.58934401444526e+005	(2.89905019567281e+001dB,-1.26748451023434e+001°)
1.64539211007242e+005	(2.89879179969222e+001dB,-1.31216494621387e+001°)
1.70341673752332e+005	(2.89851491278828e+001dB,-1.35842401834044e+001°)
1.76348759904221e+005	(2.89821815174182e+001dB,-1.40631767399655e+001°)
1.82567685491765e+005	(2.89790002769598e+001dB,-1.45590384263232e+001°)
1.89005921016529e+005	(2.89755893767399e+001dB,-1.50724250667244e+001°)
1.95671200426746e+005	(2.89719315554478e+001dB,-1.56039577271165e+001°)
2.02571530407746e+005	(2.89680082213296e+001dB,-1.61542794538694e+001°)
2.09715200000007e+005	(2.89637993442376e+001dB,-1.67240560398252e+001°)
2.17110790556386e+005	(2.89592833387450e+001dB,-1.73139768027936e+001°)
2.24767186050498e+005	(2.89544369374298e+001dB,-1.79247553784823e+001°)
2.32693583748610e+005	(2.89492350513953e+001dB,-1.85571305449566e+001°)
2.40899505257882e+005	(2.89436506202462e+001dB,-1.92118670472843e+001°)
2.49394807964226e+005	(2.89376544471544e+001dB,-1.98897564472321e+001°)
2.58189696873520e+005	(2.89312150201144e+001dB,-2.05916179745210e+001°)
2.67294736870393e+005	(2.89242983177082e+001dB,-2.13182993794048e+001°)
2.76720865409328e+005	(2.89168675958718e+001dB,-2.20706778029589e+001°)
2.86479405653308e+005	(2.89088831577275e+001dB,-2.28496606196049e+001°)
2.96582080075796e+005	(2.89003021006193e+001dB,-2.36561862917841e+001°)
3.07041024542386e+005	(2.88910780435391e+001dB,-2.44912251735718e+001°)
3.17868802889052e+005	(2.88811608275320e+001dB,-2.53557803127334e+001°)
3.29078422014484e+005	(2.88704961928637e+001dB,-2.62508881772199e+001°)
3.40683347504665e+005	(2.88590254249567e+001dB,-2.71776193541536e+001°)
3.52697519808443e+005	(2.88466849726592e+001dB,-2.81370791453570e+001°)
3.65135370983530e+005	(2.88334060333130e+001dB,-2.91304080711488e+001°)
3.78011842033058e+005	(2.88191141028441e+001dB,-3.01587822603894e+001°)
3.91342400853492e+005	(2.88037284899578e+001dB,-3.12234136789200e+001°)
4.05143060815493e+005	(2.87871617912364e+001dB,-3.23255501867472e+001°)
4.19430400000014e+005	(2.87693193277075e+001dB,-3.34664753502621e+001°)
4.34221581112773e+005	(2.87500985387610e+001dB,-3.46475080101046e+001°)
4.49534372100997e+005	(2.87293883320248e+001dB,-3.58700015470245e+001°)
4.65387167497220e+005	(2.87070683945488e+001dB,-3.71353427383700e+001°)
4.81799010515764e+005	(2.86830084593065e+001dB,-3.84449502121993e+001°)
4.98789615928454e+005	(2.86570675324001e+001dB,-3.98002723859580e+001°)
5.16379393747041e+005	(2.86290930801397e+001dB,-4.12027848557940e+001°)
5.34589473740787e+005	(2.85989201872988e+001dB,-4.26539870814203e+001°)
5.53441730818658e+005	(2.85663706874934e+001dB,-4.41553983407691e+001°)
5.72958811306618e+005	(2.85312522753686e+001dB,-4.57085528456289e+001°)
5.93164160151592e+005	(2.84933576152777e+001dB,-4.73149938960867e+001°)
6.14082049084772e+005	(2.84524634610844e+001dB,-4.89762669837847e+001°)
6.35737605778104e+005	(2.84083298023350e+001dB,-5.06939117718031e+001°)
6.58156844028969e+005	(2.83606990691757e+001dB,-5.24694527889038e+001°)
6.81366695009332e+005	(2.83092954106935e+001dB,-5.43043888639987e+001°)
7.05395039616887e+005	(2.82538240990432e+001dB,-5.62001810820118e+001°)
7.30270741967062e+005	(2.81939710762842e+001dB,-5.81582394006295e+001°)
7.56023684066116e+005	(2.81294027065830e+001dB,-6.01799077688590e+001°)
7.82684801706986e+005	(2.80597657751484e+001dB,-6.22664478555894e+001°)
8.10286121630986e+005	(2.79846877816092e+001dB,-6.44190215273409e+001°)
8.38860800000028e+005	(2.79037775997473e+001dB,-6.66386721320582e+001°)
8.68443162225546e+005	(2.78166265461214e+001dB,-6.89263049518029e+001°)
8.99068744201995e+005	(2.77228099241968e+001dB,-7.12826671038406e+001°)
9.30774334994442e+005	(2.76218890946282e+001dB,-7.37083273569940e+001°)
9.63598021031530e+005	(2.75134141208730e+001dB,-7.62036564052458e+001°)
9.97579231856909e+005	(2.73969270156316e+001dB,-7.87688082995445e+001°)
1.00000000000000e+006	(2.73884690200594e+001dB,-7.89508094126829e+001°)
