Freq.	V(n002)
3.11743509955282e+004	(2.90352880748226e+001dB,-1.32438295796248e+000°)
3.22737121091898e+004	(2.90353007680029e+001dB,-1.37119377743588e+000°)
3.34118421087990e+004	(2.90353143675555e+001dB,-1.41965306282177e+000°)
3.45901081761659e+004	(2.90353289380021e+001dB,-1.46981916987258e+000°)
3.58099257066634e+004	(2.90353445479652e+001dB,-1.52175252058501e+000°)
3.70727600094743e+004	(2.90353612713108e+001dB,-1.57551567717352e+000°)
3.83801280677981e+004	(2.90353791870712e+001dB,-1.63117341938222e+000°)
3.97336003611313e+004	(2.90353983793852e+001dB,-1.68879282424327e+000°)
4.11348027518103e+004	(2.90354189384375e+001dB,-1.74844334910458e+000°)
4.25854184380830e+004	(2.90354409611240e+001dB,-1.81019691763120e+000°)
4.40871899760552e+004	(2.90354645504104e+001dB,-1.87412800911330e+000°)
4.56419213729411e+004	(2.90354898166923e+001dB,-1.94031375105754e+000°)
4.72514802541320e+004	(2.90355168779757e+001dB,-2.00883401545091e+000°)
4.89178001066863e+004	(2.90355458604821e+001dB,-2.07977151857600e+000°)
5.06428826019364e+004	(2.90355768987129e+001dB,-2.15321192485376e+000°)
5.24288000000015e+004	(2.90356101369664e+001dB,-2.22924395428681e+000°)
5.42776976390963e+004	(2.90356457286433e+001dB,-2.30795949478711e+000°)
5.61917965126244e+004	(2.90356838382506e+001dB,-2.38945371812401e+000°)
5.81733959371523e+004	(2.90357246406294e+001dB,-2.47382520106164e+000°)
6.02248763144703e+004	(2.90357683232178e+001dB,-2.56117605090260e+000°)
6.23487019910564e+004	(2.90358150854703e+001dB,-2.65161203612938e+000°)
6.45474242183798e+004	(2.90358651400091e+001dB,-2.74524272267677e+000°)
6.68236842175980e+004	(2.90359187139150e+001dB,-2.84218161523701e+000°)
6.91802163523319e+004	(2.90359760486767e+001dB,-2.94254630469112e+000°)
7.16198514133269e+004	(2.90360374020568e+001dB,-3.04645862121699e+000°)
7.41455200189487e+004	(2.90361030479752e+001dB,-3.15404479430788e+000°)
7.67602561355962e+004	(2.90361732782560e+001dB,-3.26543561937034e+000°)
7.94672007222627e+004	(2.90362484030181e+001dB,-3.38076663105006e+000°)
8.22696055036207e+004	(2.90363287520053e+001dB,-3.50017828443125e+000°)
8.51708368761661e+004	(2.90364146757928e+001dB,-3.62381614384813e+000°)
8.81743799521105e+004	(2.90365065457249e+001dB,-3.75183108012483e+000°)
9.12838427458823e+004	(2.90366047562171e+001dB,-3.88437947650963e+000°)
9.45029605082641e+004	(2.90367097250469e+001dB,-4.02162344365526e+000°)
9.78356002133728e+004	(2.90368218943405e+001dB,-4.16373104476535e+000°)
1.01285765203873e+005	(2.90369417321138e+001dB,-4.31087653038949e+000°)
1.04857600000003e+005	(2.90370697325219e+001dB,-4.46324058546150e+000°)
1.08555395278193e+005	(2.90372064168962e+001dB,-4.62101058620558e+000°)
1.12383593025249e+005	(2.90373523349386e+001dB,-4.78438087053611e+000°)
1.16346791874305e+005	(2.90375080646486e+001dB,-4.95355302162734e+000°)
1.20449752628941e+005	(2.90376742134796e+001dB,-5.12873616416473e+000°)
1.24697403982113e+005	(2.90378514180739e+001dB,-5.31014727664511e+000°)
1.29094848436760e+005	(2.90380403451921e+001dB,-5.49801151851420e+000°)
1.33647368435196e+005	(2.90382416907080e+001dB,-5.69256257457311e+000°)
1.38360432704664e+005	(2.90384561794663e+001dB,-5.89404301666548e+000°)
1.43239702826654e+005	(2.90386845642169e+001dB,-6.10270468452734e+000°)
1.48291040037898e+005	(2.90389276244426e+001dB,-6.31880908692986e+000°)
1.53520512271193e+005	(2.90391861639695e+001dB,-6.54262782446785e+000°)
1.58934401444526e+005	(2.90394610087975e+001dB,-6.77444303489375e+000°)
1.64539211007242e+005	(2.90397530029042e+001dB,-7.01454786382362e+000°)
1.70341673752332e+005	(2.90400630048324e+001dB,-7.26324696049624e+000°)
1.76348759904221e+005	(2.90403918808514e+001dB,-7.52085700365574e+000°)
1.82567685491765e+005	(2.90407404994468e+001dB,-7.78770725474129e+000°)
1.89005921016529e+005	(2.90411097217035e+001dB,-8.06414014544106e+000°)
1.95671200426746e+005	(2.90415003920590e+001dB,-8.35051189874856e+000°)
2.02571530407746e+005	(2.90419133257783e+001dB,-8.64719318617631e+000°)
2.09715200000007e+005	(2.90423492945576e+001dB,-8.95456982532813e+000°)
2.17110790556386e+005	(2.90428090092843e+001dB,-9.27304351811518e+000°)
2.24767186050498e+005	(2.90432930996643e+001dB,-9.60303263521541e+000°)
2.32693583748610e+005	(2.90438020899577e+001dB,-9.94497304748908e+000°)
2.40899505257882e+005	(2.90443363714834e+001dB,-1.02993190085651e+001°)
2.49394807964226e+005	(2.90448961691962e+001dB,-1.06665440927200e+001°)
2.58189696873520e+005	(2.90454815035997e+001dB,-1.10471421898501e+001°)
2.67294736870393e+005	(2.90460921462476e+001dB,-1.14416285638446e+001°)
2.76720865409328e+005	(2.90467275678895e+001dB,-1.18505409760027e+001°)
2.86479405653308e+005	(2.90473868782606e+001dB,-1.22744408781830e+001°)
2.96582080075796e+005	(2.90480687575880e+001dB,-1.27139146821272e+001°)
3.07041024542386e+005	(2.90487713763822e+001dB,-1.31695751045858e+001°)
3.17868802889052e+005	(2.90494923030306e+001dB,-1.36420625984550e+001°)
3.29078422014484e+005	(2.90502283985967e+001dB,-1.41320468695558e+001°)
3.40683347504665e+005	(2.90509756952282e+001dB,-1.46402284841689e+001°)
3.52697519808443e+005	(2.90517292566873e+001dB,-1.51673405747686e+001°)
3.65135370983530e+005	(2.90524830184043e+001dB,-1.57141506441646e+001°)
3.78011842033058e+005	(2.90532296055807e+001dB,-1.62814624698564e+001°)
3.91342400853492e+005	(2.90539601236841e+001dB,-1.68701181178098e+001°)
4.05143060815493e+005	(2.90546639210685e+001dB,-1.74810000584152e+001°)
4.19430400000014e+005	(2.90553283168219e+001dB,-1.81150333938751e+001°)
4.34221581112773e+005	(2.90559382920966e+001dB,-1.87731881888664e+001°)
4.49534372100997e+005	(2.90564761389555e+001dB,-1.94564819029765e+001°)
4.65387167497220e+005	(2.90569210607466e+001dB,-2.01659819248556e+001°)
4.81799010515764e+005	(2.90572487200471e+001dB,-2.09028081900038e+001°)
4.98789615928454e+005	(2.90574307266232e+001dB,-2.16681358781087e+001°)
5.16379393747041e+005	(2.90574340576979e+001dB,-2.24631981703504e+001°)
5.34589473740787e+005	(2.90572204048547e+001dB,-2.32892890416504e+001°)
5.53441730818658e+005	(2.90567454363094e+001dB,-2.41477660674560e+001°)
5.72958811306618e+005	(2.90559579696259e+001dB,-2.50400531984335e+001°)
5.93164160151592e+005	(2.90547990394412e+001dB,-2.59676434722718e+001°)
6.14082049084772e+005	(2.90532008556103e+001dB,-2.69321015925896e+001°)
6.35737605778104e+005	(2.90510856359414e+001dB,-2.79350663232181e+001°)
6.58156844028969e+005	(2.90483643041168e+001dB,-2.89782526008216e+001°)
6.81366695009332e+005	(2.90449350408330e+001dB,-3.00634532830609e+001°)
7.05395039616887e+005	(2.90406816712733e+001dB,-3.11925403999872e+001°)
7.30270741967062e+005	(2.90354718799021e+001dB,-3.23674657786647e+001°)
7.56023684066116e+005	(2.90291552384944e+001dB,-3.35902608588085e+001°)
7.82684801706986e+005	(2.90215610307312e+001dB,-3.48630355041392e+001°)
8.10286121630986e+005	(2.90124958642709e+001dB,-3.61879755631589e+001°)
8.38860800000028e+005	(2.90017410593038e+001dB,-3.75673388841797e+001°)
8.68443162225546e+005	(2.89890498050395e+001dB,-3.90034494406853e+001°)
8.99068744201995e+005	(2.89741440801997e+001dB,-4.04986891584173e+001°)
9.30774334994442e+005	(2.89567113438799e+001dB,-4.20554869466923e+001°)
9.63598021031530e+005	(2.89364010095388e+001dB,-4.36763043831284e+001°)
9.97579231856909e+005	(2.89128207327038e+001dB,-4.53636173796010e+001°)
1.03275878749408e+006	(2.88855325613871e+001dB,-4.71198931009628e+001°)
1.06917894748157e+006	(2.88540490266741e+001dB,-4.89475613107236e+001°)
1.10688346163732e+006	(2.88178292877713e+001dB,-5.08489792683900e+001°)
1.14591762261324e+006	(2.87762754827233e+001dB,-5.28263892932316e+001°)
1.18632832030319e+006	(2.87287295032524e+001dB,-5.48818681488679e+001°)
1.22816409816955e+006	(2.86744704562811e+001dB,-5.70172675567695e+001°)
1.27147521155621e+006	(2.86127131558578e+001dB,-5.92341454277977e+001°)
1.31631368805794e+006	(2.85426080463945e+001dB,-6.15336878231404e+001°)
1.36273339001867e+006	(2.84632430262277e+001dB,-6.39166223130415e+001°)
1.41079007923378e+006	(2.83736476715279e+001dB,-6.63831242334004e+001°)
1.46054148393413e+006	(2.82728003851222e+001dB,-6.89327184002388e+001°)
1.51204736813224e+006	(2.81596389429933e+001dB,-7.15641800721264e+001°)
1.56536960341397e+006	(2.80330748201249e+001dB,-7.42754402468469e+001°)
1.62057224326198e+006	(2.78920115017818e+001dB,-7.70635016377346e+001°)
1.67772160000006e+006	(2.77353667234489e+001dB,-7.99243726642124e+001°)
1.73688632445110e+006	(2.75620982560513e+001dB,-8.28530273228883e+001°)
1.79813748840399e+006	(2.73712324646089e+001dB,-8.58433986242223e+001°)
1.86154866998889e+006	(2.71618944639695e+001dB,-8.88884121666170e+001°)
1.92719604206306e+006	(2.69333383300204e+001dB,-9.19800643800266e+001°)
1.99515846371382e+006	(2.66849755609244e+001dB,-9.51095468508286e+001°)
2.06551757498817e+006	(2.64163998723305e+001dB,-9.82674144885098e+001°)
2.13835789496315e+006	(2.61274065121064e+001dB,-1.01443791245729e+002°)
2.21376692327464e+006	(2.58180045965433e+001dB,-1.04628603341044e+002°)
2.29183524522648e+006	(2.54884214796292e+001dB,-1.07811827086738e+002°)
2.37265664060637e+006	(2.51390988218589e+001dB,-1.10983736792898e+002°)
2.45632819633910e+006	(2.47706807127136e+001dB,-1.14135138327599e+002°)
2.54295042311242e+006	(2.43839948531457e+001dB,-1.17257575420794e+002°)
2.63262737611588e+006	(2.39800283140708e+001dB,-1.20343498813301e+002°)
2.72546678003734e+006	(2.35598996918711e+001dB,-1.23386392059080e+002°)
2.82158015846756e+006	(2.31248295881000e+001dB,-1.26380851814403e+002°)
2.92108296786826e+006	(2.26761112218927e+001dB,-1.29322624201501e+002°)
3.02409473626448e+006	(2.22150827303327e+001dB,-1.32208601834121e+002°)
3.13073920682795e+006	(2.17431023381363e+001dB,-1.35036788242323e+002°)
3.24114448652396e+006	(2.12615271896980e+001dB,-1.37806237524675e+002°)
3.35544320000012e+006	(2.07716962415491e+001dB,-1.40516977330295e+002°)
3.47377264890220e+006	(2.02749172921762e+001dB,-1.43169922800364e+002°)
3.59627497680799e+006	(1.97724579594604e+001dB,-1.45766788213119e+002°)
3.72309733997778e+006	(1.92655402409147e+001dB,-1.48310001912959e+002°)
3.85439208412613e+006	(1.87553381799763e+001dB,-1.50802628898266e+002°)
3.99031692742765e+006	(1.82429781107035e+001dB,-1.53248304401494e+002°)
4.13103514997634e+006	(1.77295409590698e+001dB,-1.55651180712723e+002°)
4.27671578992631e+006	(1.72160660870831e+001dB,-1.58015888946777e+002°)
4.42753384654928e+006	(1.67035562211536e+001dB,-1.60347516826103e+002°)
4.58367049045296e+006	(1.61929830378729e+001dB,-1.62651603338118e+002°)
4.74531328121276e+006	(1.56852930147427e+001dB,-1.64934151105120e+002°)
4.91265639267820e+006	(1.51814131826491e+001dB,-1.67201657270586e+002°)
5.08590084622486e+006	(1.46822563958205e+001dB,-1.69461164146438e+002°)
5.26525475223177e+006	(1.41887257161781e+001dB,-1.71720331134120e+002°)
5.45093356007468e+006	(1.37017174177549e+001dB,-1.73987530016976e+002°)
5.64316031693512e+006	(1.32221220022214e+001dB,-1.76271966193938e+002°)
5.84216593573652e+006	(1.27508223972664e+001dB,-1.78583829232187e+002°)
6.04818947252896e+006	(1.22886882380016e+001dB,1.79065523530873e+002°)
6.26147841365592e+006	(1.18365646865465e+001dB,1.76663345957773e+002°)
6.48228897304792e+006	(1.13952536833357e+001dB,1.74195240553475e+002°)
6.71088640000026e+006	(1.09654846754947e+001dB,1.71644850714654e+002°)
6.94754529780440e+006	(1.05478707891018e+001dB,1.68993506858758e+002°)
7.19254995361600e+006	(1.01428449295028e+001dB,1.66219830277435e+002°)
7.44619467995557e+006	(9.75056843372600e+000dB,1.63299308572129e+002°)
7.70878416825227e+006	(9.37080265627974e+000dB,1.60203873934641e+002°)
7.98063385485531e+006	(9.00273158607382e+000dB,1.56901546077070e+002°)
8.26207029995270e+006	(8.64472188466186e+000dB,1.53356250696986e+002°)
8.55343157985264e+006	(8.29400745848062e+000dB,1.49528001051619e+002°)
8.85506769309858e+006	(7.94629196909440e+000dB,1.45373739083430e+002°)
9.16734098090594e+006	(7.59528050513263e+000dB,1.40849269512525e+002°)
9.49062656242553e+006	(7.23218921845242e+000dB,1.35912849056621e+002°)
9.82531278535642e+006	(6.84534749186718e+000dB,1.30531015102895e+002°)
1.01718016924497e+007	(6.42010015651356e+000dB,1.24686960009880e+002°)
1.05305095044636e+007	(5.93930735998079e+000dB,1.18390912991086e+002°)
1.09018671201494e+007	(5.38474560130832e+000dB,1.11690439375352e+002°)
1.12863206338703e+007	(4.73951364483218e+000dB,1.04676725295482e+002°)
1.16843318714731e+007	(3.99108134747668e+000dB,9.74821418557853e+001°)
1.20963789450579e+007	(3.13406381451702e+000dB,9.02664226803037e+001°)
1.25229568273119e+007	(2.17159687726847e+000dB,8.31938072184266e+001°)
1.29645779460959e+007	(1.11467526339571e+000dB,7.64085512269164e+001°)
1.34217728000005e+007	(-2.02367978251260e-002dB,7.00171988495468e+001°)
1.38950905956088e+007	(-1.21429383579333e+000dB,6.40820673546879e+001°)
1.43850999072320e+007	(-2.44899519223091e+000dB,5.86248735492026e+001°)
1.48923893599112e+007	(-3.70797237153659e+000dB,5.36361516540804e+001°)
1.54175683365046e+007	(-4.97779750422608e+000dB,4.90860188949436e+001°)
1.59612677097106e+007	(-6.24807264914289e+000dB,4.49334984609955e+001°)
1.65241405999054e+007	(-7.51111559772862e+000dB,4.11333635831373e+001°)
1.71068631597053e+007	(-8.76148636734209e+000dB,3.76405739878070e+001°)
1.77101353861972e+007	(-9.99550092808532e+000dB,3.44128322989223e+001°)
1.83346819618119e+007	(-1.12108018797673e+001dB,3.14118490069656e+001°)
1.89812531248511e+007	(-1.24060085633976e+001dB,2.86037995516776e+001°)
1.96506255707129e+007	(-1.35804451656553e+001dB,2.59593168795413e+001°)
2.03436033848995e+007	(-1.47339356029512e+001dB,2.34532424546814e+001°)
2.10610190089272e+007	(-1.58666517143282e+001dB,2.10642708654585e+001°)
2.18037342402988e+007	(-1.69790023408631e+001dB,1.87745652717067e+001°)
2.25726412677406e+007	(-1.80715530406533e+001dB,1.65693846922337e+001°)
2.33686637429462e+007	(-1.91449684005353e+001dB,1.44367428952663e+001°)
2.41927578901159e+007	(-2.01999709263898e+001dB,1.23671064007637e+001°)
2.50459136546237e+007	(-2.12373119929555e+001dB,1.03531328175579e+001°)
2.59291558921918e+007	(-2.22577515360655e+001dB,8.38944744263229e+000°)
2.68435456000011e+007	(-2.32620440098427e+001dB,6.47245475727154e+000°)
2.77901811912177e+007	(-2.42509287538903e+001dB,4.60018105882874e+000°)
2.87701998144641e+007	(-2.52251233329942e+001dB,2.77214462035441e+000°)
2.97847787198224e+007	(-2.61853187283590e+001dB,9.89250039558401e-001°)
3.08351366730092e+007	(-2.71321754357839e+001dB,-7.46296097780626e-001°)
3.19225354194213e+007	(-2.80663196644337e+001dB,-2.43105084056981e+000°)
3.30482811998109e+007	(-2.89883388881509e+001dB,-4.06038407873899e+000°)
3.42137263194107e+007	(-2.98987760490186e+001dB,-5.62851348601280e+000°)
3.54202707723944e+007	(-3.07981216840948e+001dB,-7.12852743487497e+000°)
3.66693639236239e+007	(-3.16868032312434e+001dB,-8.55239832058124e+000°)
3.79625062497022e+007	(-3.25651707133033e+001dB,-9.89098935936368e+000°)
3.93012511414258e+007	(-3.34334779159660e+001dB,-1.11340589030358e+001°)
4.06872067697990e+007	(-3.42918581408553e+001dB,-1.22702677795107e+001°)
4.21220380178544e+007	(-3.51402935343653e+001dB,-1.32871974969628e+001°)
4.36074684805976e+007	(-3.59785770486825e+001dB,-1.41713901317700e+001°)
4.51452825354812e+007	(-3.68062661995317e+001dB,-1.49084249813056e+001°)
4.67373274858924e+007	(-3.76226281623506e+001dB,-1.54830522522935e+001°)
4.83855157802319e+007	(-3.84265764479854e+001dB,-1.58794103844579e+001°)
5.00918273092476e+007	(-3.92166006157968e+001dB,-1.60813604235253e+001°)
5.18583117843836e+007	(-3.99906924865195e+001dB,-1.60729767750711e+001°)
5.36870912000023e+007	(-4.07462751954955e+001dB,-1.58392366394818e+001°)
5.55803623824355e+007	(-4.14801453887095e+001dB,-1.53669460496527e+001°)
5.75403996289283e+007	(-4.21884435950215e+001dB,-1.46459234063780e+001°)
5.95695574396448e+007	(-4.28666725487572e+001dB,-1.36704249060974e+001°)
6.16702733460185e+007	(-4.35097862852752e+001dB,-1.24407352205089e+001°)
6.38450708388428e+007	(-4.41123715553498e+001dB,-1.09647618520250e+001°)
6.60965623996219e+007	(-4.46689343068836e+001dB,-9.25937670533120e+000°)
6.84274526388214e+007	(-4.51742855416631e+001dB,-7.35117390049148e+000°)
7.08405415447889e+007	(-4.56239937909002e+001dB,-5.27630515858914e+000°)
7.33387278472479e+007	(-4.60148423205743e+001dB,-3.07915547571576e+000°)
7.59250124994046e+007	(-4.63452094804582e+001dB,-8.09842853515540e-001°)
7.86025022828517e+007	(-4.66152924538430e+001dB,1.47918334199032e+000°)
8.13744135395982e+007	(-4.68271230502857e+001dB,3.73691343230505e+000°)
8.42440760357089e+007	(-4.69843717566593e+001dB,5.91727360872077e+000°)
8.72149369611954e+007	(-4.70919852917886e+001dB,7.98178776966011e+000°)
9.02905650709625e+007	(-4.71557348750728e+001dB,9.90108789958509e+000°)
9.34746549717849e+007	(-4.71817580768531e+001dB,1.16552492406079e+001°)
9.67710315604640e+007	(-4.71761599078978e+001dB,1.32331622865511e+001°)
1.00183654618495e+008	(-4.71447102440732e+001dB,1.46312731082039e+001°)
1.03716623568767e+008	(-4.70926467982351e+001dB,1.58520293380981e+001°)
1.07374182400005e+008	(-4.70245729710883e+001dB,1.69023014663588e+001°)
1.11160724764871e+008	(-4.69444298225697e+001dB,1.77919546866796e+001°)
1.15080799257857e+008	(-4.68555192302948e+001dB,1.85326589924464e+001°)
1.19139114879290e+008	(-4.67605579179420e+001dB,1.91369603982728e+001°)
1.23340546692037e+008	(-4.66617466612885e+001dB,1.96175963539249e+001°)
1.27690141677686e+008	(-4.65608437951215e+001dB,1.99870189122395e+001°)
1.32193124799244e+008	(-4.64592362188381e+001dB,2.02570834852828e+001°)
1.36854905277643e+008	(-4.63580041581715e+001dB,2.04388631250286e+001°)
1.41681083089578e+008	(-4.62579780277751e+001dB,2.05425540403735e+001°)
1.46677455694496e+008	(-4.61597870538009e+001dB,2.05774448643580e+001°)
1.51850024998809e+008	(-4.60639000655267e+001dB,2.05519286770037e+001°)
1.57205004565704e+008	(-4.59706592422204e+001dB,2.04735422964693e+001°)
1.62748827079197e+008	(-4.58803077369480e+001dB,2.03490217758871e+001°)
1.68488152071418e+008	(-4.57930121056629e+001dB,2.01843664144707e+001°)
1.74429873922391e+008	(-4.57088803957614e+001dB,1.99849060971066e+001°)
1.80581130141925e+008	(-4.56279766485686e+001dB,1.97553685778484e+001°)
1.86949309943570e+008	(-4.55503324583797e+001dB,1.94999445752381e+001°)
1.93542063120928e+008	(-4.54759561259926e+001dB,1.92223494460599e+001°)
2.00367309236991e+008	(-4.54048398482237e+001dB,1.89258807623751e+001°)
2.07433247137535e+008	(-4.53369653043962e+001dB,1.86134715140348e+001°)
2.14748364800010e+008	(-4.52723079315750e+001dB,1.82877388984229e+001°)
2.22321449529743e+008	(-4.52108401236402e+001dB,1.79510287927855e+001°)
2.30161598515714e+008	(-4.51525335449182e+001dB,1.76054560938971e+001°)
2.38278229758580e+008	(-4.50973607112766e+001dB,1.72529411343311e+001°)
2.46681093384075e+008	(-4.50452959648012e+001dB,1.68952424062815e+001°)
2.55380283355372e+008	(-4.49963159440596e+001dB,1.65339858075384e+001°)
2.64386249598488e+008	(-4.49503996354803e+001dB,1.61706906177269e+001°)
2.73709810555287e+008	(-4.49075280776391e+001dB,1.58067923913131e+001°)
2.83362166179157e+008	(-4.48676837797287e+001dB,1.54436629420815e+001°)
2.93354911388992e+008	(-4.48308499076932e+001dB,1.50826275742780e+001°)
3.03700049997619e+008	(-4.47970092846944e+001dB,1.47249797067543e+001°)
3.14410009131408e+008	(-4.47661432480644e+001dB,1.43719930242861e+001°)
3.25497654158394e+008	(-4.47382304003128e+001dB,1.40249312830601e+001°)
3.36976304142837e+008	(-4.47132452888369e+001dB,1.36850558975720e+001°)
3.48859747844783e+008	(-4.46911570455211e+001dB,1.33536314265638e+001°)
3.61162260283851e+008	(-4.46719280151103e+001dB,1.30319290790535e+001°)
3.73898619887141e+008	(-4.46555123985527e+001dB,1.27212283608920e+001°)
3.87084126241857e+008	(-4.46418549359574e+001dB,1.24228169809201e+001°)
4.00734618473982e+008	(-4.46308896504218e+001dB,1.21379891361920e+001°)
4.14866494275071e+008	(-4.46225386739217e+001dB,1.18680423015409e+001°)
4.29496729600021e+008	(-4.46167111727957e+001dB,1.16142726398825e+001°)
4.44642899059486e+008	(-4.46133023902630e+001dB,1.13779691615325e+001°)
4.60323197031428e+008	(-4.46121928208565e+001dB,1.11604067543244e+001°)
4.76556459517161e+008	(-4.46132475306487e+001dB,1.09628382091542e+001°)
4.93362186768150e+008	(-4.46163156359779e+001dB,1.07864853714515e+001°)
5.10760566710744e+008	(-4.46212299518571e+001dB,1.06325295459773e+001°)
5.28772499196978e+008	(-4.46278068199181e+001dB,1.05021012889329e+001°)
5.47419621110574e+008	(-4.46358461248859e+001dB,1.03962697248751e+001°)
5.66724332358314e+008	(-4.46451315065775e+001dB,1.03160315294142e+001°)
5.86709822777986e+008	(-4.46554307736462e+001dB,1.02622997241074e+001°)
6.07400099995239e+008	(-4.46664965227288e+001dB,1.02358924358884e+001°)
6.28820018262817e+008	(-4.46780669653052e+001dB,1.02375217765554e+001°)
6.50995308316789e+008	(-4.46898669624501e+001dB,1.02677830057939e+001°)
6.73952608285674e+008	(-4.47016092645001e+001dB,1.03271441405919e+001°)
6.97719495689566e+008	(-4.47129959507993e+001dB,1.04159361794223e+001°)
7.22324520567703e+008	(-4.47237200609081e+001dB,1.05343441083594e+001°)
7.47797239774283e+008	(-4.47334674061733e+001dB,1.06823988529439e+001°)
7.74168252483715e+008	(-4.47419185466625e+001dB,1.08599703356290e+001°)
8.01469236947966e+008	(-4.47487509157694e+001dB,1.10667617883108e+001°)
8.29732988550143e+008	(-4.47536410702401e+001dB,1.13023054566721e+001°)
8.58993459200042e+008	(-4.47562670424605e+001dB,1.15659598196739e+001°)
8.89285798118973e+008	(-4.47563107661322e+001dB,1.18569084208801e+001°)
9.20646394062858e+008	(-4.47534605467705e+001dB,1.21741603928450e+001°)
9.53112919034323e+008	(-4.47474135442716e+001dB,1.25165527214791e+001°)
9.86724373536302e+008	(-4.47378782353385e+001dB,1.28827542737021e+001°)
1.00000000000000e+009	(-4.47332097841452e+001dB,1.30300172824673e+001°)
